xP,yP,thetaP,inputP,xE,yE,thetaE,inputE
-2.082476926,-1.911382793,-3.184526365,3.30E-07,-5.356054802,-1.758875935,3.10244027,-0.775442639
-2.140490217,-1.908890535,-3.184526362,-2.19E-07,-5.384951846,-1.757743451,3.102404546,0.772972083
-2.198503508,-1.906398278,-3.184526364,1.46E-07,-5.413848889,-1.756610959,3.102439648,-0.77054451
-2.256516799,-1.903906021,-3.184526363,-9.67E-08,-5.442745933,-1.755478475,3.102405152,0.76815885
-2.31453009,-1.901413763,-3.184526364,6.42E-08,-5.471642976,-1.754345983,3.102439057,-0.765814087
-2.372543381,-1.898921506,-3.184526363,-4.27E-08,-5.50054002,-1.753213499,3.10240573,0.763509259
-2.430556672,-1.896429249,-3.184526363,2.83E-08,-5.529437063,-1.752081006,3.102438493,-0.761243451
-2.488569962,-1.893936991,-3.184526363,-1.88E-08,-5.558334107,-1.750948522,3.102406281,0.759015792
-2.546583253,-1.891444734,-3.184526363,1.25E-08,-5.58723115,-1.74981603,3.102437953,-0.756825453
-2.604596544,-1.888952477,-3.184526363,-8.29E-09,-5.616128193,-1.748683546,3.10240681,0.754671644
-2.662609835,-1.886460219,-3.184526363,5.51E-09,-5.645025237,-1.747551054,3.102437436,-0.752553612
-2.720623126,-1.883967962,-3.184526363,-3.66E-09,-5.67392228,-1.74641857,3.102407317,0.750470637
-2.778636417,-1.881475705,-3.184526363,2.43E-09,-5.702819324,-1.745286078,3.102436939,-0.748422031
-2.836649708,-1.878983448,-3.184526363,-1.61E-09,-5.731716367,-1.744153594,3.102407804,0.746407136
-2.894662999,-1.87649119,-3.184526363,1.07E-09,-5.760613411,-1.743021102,3.10243646,-0.744425325
-2.95267629,-1.873998933,-3.184526363,-7.11E-10,-5.789510454,-1.741888617,3.102408274,0.742475993
-3.010689581,-1.871506676,-3.184526363,4.72E-10,-5.818407498,-1.740756126,3.102435999,-0.740558563
-3.068702872,-1.869014418,-3.184526363,-3.14E-10,-5.847304541,-1.739623641,3.102408727,0.738672482
-3.126716163,-1.866522161,-3.184526363,2.08E-10,-5.876201584,-1.73849115,3.102435553,-0.736817217
-3.184729454,-1.864029904,-3.184526363,-1.38E-10,-5.905098628,-1.737358665,3.102409165,0.734992259
-3.242742745,-1.861537646,-3.184526363,9.19E-11,-5.933995671,-1.736226174,3.102435122,-0.733197116
-3.300756035,-1.859045389,-3.184526363,-6.10E-11,-5.962892715,-1.735093689,3.102409589,0.731431317
-3.358769326,-1.856553132,-3.184526363,4.05E-11,-5.991789758,-1.733961197,3.102434705,-0.729694408
-3.416782617,-1.854060874,-3.184526363,-2.69E-11,-6.020686802,-1.732828712,3.102410001,0.727985953
-3.474795908,-1.851568617,-3.184526363,1.79E-11,-6.049583845,-1.731696221,3.102434299,-0.72630553
-3.532809199,-1.84907636,-3.184526363,-1.19E-11,-6.078480889,-1.730563736,3.1024104,0.724652735
-3.59082249,-1.846584103,-3.184526363,7.88E-12,-6.107377932,-1.729431245,3.102433905,-0.723027175
-3.648835781,-1.844091845,-3.184526363,-5.23E-12,-6.136274976,-1.72829876,3.102410789,0.721428475
-3.706849072,-1.841599588,-3.184526363,3.47E-12,-6.165172019,-1.727166269,3.102433522,-0.719856271
-3.764862363,-1.839107331,-3.184526363,-2.30E-12,-6.194069063,-1.726033784,3.102411167,0.718310209
-3.822875654,-1.836615073,-3.184526363,1.53E-12,-6.222966106,-1.724901293,3.102433149,-0.716789952
-3.880888945,-1.834122816,-3.184526363,-1.02E-12,-6.25186315,-1.723768807,3.102411535,0.715295171
-3.938902236,-1.831630559,-3.184526363,6.71E-13,-6.280760193,-1.722636317,3.102432785,-0.713825548
-3.996915527,-1.829138301,-3.184526363,-4.48E-13,-6.309657237,-1.721503831,3.102411895,0.712380777
-4.054928818,-1.826646044,-3.184526363,2.96E-13,-6.33855428,-1.720371341,3.10243243,-0.710960559
-4.112942108,-1.824153787,-3.184526363,-2.01E-13,-6.367451323,-1.719238855,3.102412245,0.709564609
-4.170955399,-1.821661529,-3.184526363,1.37E-13,-6.396348367,-1.718106364,3.102432083,-0.708192646
-4.22896869,-1.819169272,-3.184526363,-9.79E-14,-6.42524541,-1.716973879,3.102412588,0.706844401
-4.286981981,-1.816677015,-3.184526363,6.06E-14,-6.454142454,-1.715841388,3.102431744,-0.705519613
-4.344995272,-1.814184758,-3.184526363,-3.76E-14,-6.483039497,-1.714708903,3.102412924,0.704218028
-4.403008563,-1.8116925,-3.184526363,2.81E-14,-6.511936541,-1.713576412,3.102431412,-0.702939399
-4.461021854,-1.809200243,-3.184526363,-1.83E-14,-6.540833584,-1.712443926,3.102413252,0.70168349
-4.519035145,-1.806707986,-3.184526363,9.44E-15,-6.569730628,-1.711311436,3.102431087,-0.700450068
-4.577048436,-1.804215728,-3.184526363,-7.74E-15,-6.598627671,-1.71017895,3.102413574,0.699238908
-4.635061727,-1.801723471,-3.184526363,3.53E-15,-6.627524715,-1.70904646,3.102430768,-0.698049794
-4.693075018,-1.799231214,-3.184526363,-8.40E-16,-6.656421758,-1.707913974,3.10241389,0.696882513
-4.751088309,-1.796738956,-3.184526363,2.96E-15,-6.685318801,-1.706781484,3.102430456,-0.69573686
-4.8091016,-1.794246699,-3.184526363,-4.49E-15,-6.714215845,-1.705648998,3.1024142,0.694612636
-4.867114891,-1.791754442,-3.184526363,5.82E-16,-6.743112888,-1.704516507,3.102430149,-0.693509647
-4.925128181,-1.789262184,-3.184526363,2.82E-15,-6.772009932,-1.703384021,3.102414504,0.692427705
-4.983141472,-1.786769927,-3.184526363,2.14E-15,-6.800906975,-1.702251531,3.102429847,-0.691366628
-5.041154763,-1.78427767,-3.184526363,1.72E-15,-6.829804019,-1.701119045,3.102414803,0.690326238
-5.099168054,-1.781785413,-3.184526363,5.97E-16,-6.858701062,-1.699986555,3.10242955,-0.689306364
-5.157181345,-1.779293155,-3.184526363,-2.01E-15,-6.887598106,-1.698854069,3.102415098,0.688306836
-5.215194636,-1.776800898,-3.184526363,-8.94E-16,-6.916495149,-1.697721579,3.102429258,-0.687327494
-5.273207927,-1.774308641,-3.184526363,-5.20E-16,-6.945392193,-1.696589093,3.102415387,0.686368179
-5.331221218,-1.771816383,-3.184526363,-1.11E-15,-6.974289236,-1.695456603,3.102428971,-0.685428737
-5.389234509,-1.769324126,-3.184526363,-7.25E-16,-7.00318628,-1.694324117,3.102415672,0.684509021
-5.4472478,-1.766831869,-3.184526363,-5.42E-16,-7.032083323,-1.693191626,3.102428688,-0.683608884
-5.505261091,-1.764339611,-3.184526363,-5.70E-16,-7.060980367,-1.69205914,3.102415953,0.682728187
-5.563274382,-1.761847354,-3.184526363,1.41E-15,-7.08987741,-1.69092665,3.102428409,-0.681866793
-5.621287673,-1.759355097,-3.184526363,1.50E-15,-7.118774453,-1.689794164,3.102416231,0.681024571
-5.679300964,-1.756862839,-3.184526363,-7.49E-16,-7.147671497,-1.688661674,3.102428133,-0.68020139
-5.737314254,-1.754370582,-3.184526363,-9.77E-16,-7.17656854,-1.687529188,3.102416504,0.679397128
-5.795327545,-1.751878325,-3.184526363,1.04E-15,-7.205465584,-1.686396698,3.102427862,-0.678611661
-5.853340836,-1.749386068,-3.184526363,6.51E-16,-7.234362627,-1.685264212,3.102416774,0.677844875
-5.911354127,-1.74689381,-3.184526363,-1.27E-15,-7.263259671,-1.684131722,3.102427593,-0.677096653
-5.969367418,-1.744401553,-3.184526363,-3.59E-16,-7.292156714,-1.682999236,3.102417041,0.676366887
-6.027380709,-1.741909296,-3.184526363,4.10E-16,-7.321053758,-1.681866746,3.102427328,-0.675655469
-6.085394,-1.739417038,-3.184526363,-1.30E-15,-7.349950801,-1.680734259,3.102417305,0.674962295
-6.143407291,-1.736924781,-3.184526363,-1.53E-16,-7.378847845,-1.679601769,3.102427066,-0.674287266
-6.201420582,-1.734432524,-3.184526363,1.83E-15,-7.407744888,-1.678469283,3.102417566,0.673630283
-6.259433873,-1.731940266,-3.184526363,1.06E-15,-7.436641931,-1.677336793,3.102426806,-0.672991254
-6.317447164,-1.729448009,-3.184526363,-1.90E-16,-7.465538975,-1.676204307,3.102417824,0.672370087
-6.375460455,-1.726955752,-3.184526363,-9.13E-16,-7.494436018,-1.675071817,3.102426549,-0.671766694
-6.433473746,-1.724463494,-3.184526363,-1.47E-15,-7.523333062,-1.673939331,3.10241808,0.67118099
-6.491487037,-1.721971237,-3.184526363,-1.29E-15,-7.552230105,-1.672806841,3.102426294,-0.670612894
-6.549500327,-1.71947898,-3.184526363,-1.75E-16,-7.581127149,-1.671674355,3.102418333,0.670062326
-6.607513618,-1.716986723,-3.184526363,1.04E-15,-7.610024192,-1.670541865,3.102426042,-0.669529209
-6.665526909,-1.714494465,-3.184526363,5.58E-16,-7.638921236,-1.669409378,3.102418585,0.669013471
-6.7235402,-1.712002208,-3.184526363,-3.47E-16,-7.667818279,-1.668276889,3.102425792,-0.66851504
-6.781553491,-1.709509951,-3.184526363,-1.43E-15,-7.696715323,-1.667144402,3.102418834,0.668033848
-6.839566782,-1.707017693,-3.184526363,5.47E-16,-7.725612366,-1.666011912,3.102425543,-0.66756983
-6.897580073,-1.704525436,-3.184526363,2.26E-15,-7.75450941,-1.664879426,3.102419081,0.667122923
-6.955593364,-1.702033179,-3.184526363,3.74E-16,-7.783406453,-1.663746936,3.102425297,-0.666693066
-7.013606655,-1.699540921,-3.184526363,-2.34E-15,-7.812303497,-1.66261445,3.102419327,0.666280201
-7.071619946,-1.697048664,-3.184526363,-3.77E-15,-7.84120054,-1.66148196,3.102425052,-0.665884274
-7.129633237,-1.694556407,-3.184526363,-3.51E-15,-7.870097584,-1.660349474,3.102419571,0.665505232
-7.187646528,-1.69206415,-3.184526363,-2.44E-15,-7.898994627,-1.659216984,3.102424809,-0.665143024
-7.245659819,-1.689571892,-3.184526363,-1.44E-15,-7.92789167,-1.658084497,3.102419814,0.664797601
-7.30367311,-1.687079635,-3.184526363,-1.19E-15,-7.956788714,-1.656952008,3.102424567,-0.664468919
-7.3616864,-1.684587378,-3.184526363,1.85E-16,-7.985685757,-1.655819521,3.102420055,0.664156934
-7.419699691,-1.68209512,-3.184526363,1.68E-15,-8.014582801,-1.654687031,3.102424326,-0.663861605
-7.477712982,-1.679602863,-3.184526363,2.38E-15,-8.043479844,-1.653554545,3.102420296,0.663582894
-7.535726273,-1.677110606,-3.184526363,-1.07E-16,-8.072376888,-1.652422055,3.102424086,-0.663320763
-7.593739564,-1.674618348,-3.184526363,-3.25E-15,-8.101273931,-1.651289569,3.102420535,0.66307518
-7.651752855,-1.672126091,-3.184526363,-3.39E-15,-8.130170975,-1.650157079,3.102423847,-0.662846111
-7.709766146,-1.669633834,-3.184526363,-3.54E-15,-8.159068018,-1.649024593,3.102420773,0.662633527
-7.767779437,-1.667141576,-3.184526363,-3.58E-15,-8.187965062,-1.647892103,3.102423609,-0.662437401
-7.825792728,-1.664649319,-3.184526363,-2.11E-15,-8.216862105,-1.646759616,3.102421011,0.662257708
-7.883806019,-1.662157062,-3.184526363,1.41E-16,-8.245759148,-1.645627127,3.102423372,-0.662094424
-7.94181931,-1.659664805,-3.184526363,1.86E-15,-8.274656192,-1.64449464,3.102421248,0.661947527
-7.999832601,-1.657172547,-3.184526363,2.53E-15,-8.303553235,-1.64336215,3.102423135,-0.661817
-8.057845892,-1.65468029,-3.184526363,3.06E-15,-8.332450279,-1.642229664,3.102421484,0.661702826
-8.115859183,-1.652188033,-3.184526363,2.44E-15,-8.361347322,-1.641097174,3.102422899,-0.661604989
-8.173872473,-1.649695775,-3.184526363,1.15E-17,-8.390244366,-1.639964688,3.10242172,0.661523478
-8.231885764,-1.647203518,-3.184526363,-1.86E-15,-8.419141409,-1.638832198,3.102422663,-0.661458282
-8.289899055,-1.644711261,-3.184526363,-1.36E-15,-8.448038453,-1.637699712,3.102421956,0.661409392
-8.347912346,-1.642219003,-3.184526363,-6.78E-16,-8.476935496,-1.636567222,3.102422427,-0.661376802
-8.405925637,-1.639726746,-3.184526363,-1.38E-16,-8.50583254,-1.635434735,3.102422133,0.661356435
0,0,0,0.999992067,0,7.7,1.570796327,0.999981297
0.082711757,0.003428435,0.082853367,0.999995883,-0.000857568,7.741402692,1.612216117,0.99998666
0.164856047,0.013690225,0.165706878,0.999995533,-0.003428792,7.782734364,1.653635471,0.99996019
0.245869298,0.030714971,0.248560358,0.999995119,-0.007709151,7.823924132,1.695049892,0.999748503
0.325195697,0.054385866,0.3314138,0.999994625,-0.013066511,7.864996042,1.705955207,-0.473181873
0.402291005,0.084540508,0.414267196,0.999994031,-0.018639933,7.906039811,1.705570722,0.454616884
0.47662629,0.120972008,0.497120539,0.999993309,-0.024213054,7.947083621,1.705940495,-0.436762274
0.54769156,0.163430415,0.579973814,0.99999242,-0.029786487,7.988127389,1.705585946,0.419642769
0.614999257,0.211624427,0.662827007,0.99999131,-0.0353596,8.0291712,1.705924899,-0.403276291
0.678087606,0.265223393,0.745680095,0.9999899,-0.040933029,8.070214968,1.705601388,0.387655435
0.736523783,0.323859578,0.828533049,0.999988074,-0.046506156,8.111258777,1.705910106,-0.372748894
0.789906885,0.387130688,0.911385827,0.99998565,-0.052079569,8.152302548,1.705615371,0.358517546
0.837870682,0.454602633,0.994238368,0.99998234,-0.057652713,8.193346354,1.705896978,-0.34492005
0.880086132,0.525812498,1.077090577,0.999977654,-0.063226107,8.234390127,1.705627597,0.331912869
0.916263642,0.600271729,1.159942305,0.999970713,-0.068799268,8.275433932,1.70588559,-0.319455574
0.946155063,0.677469478,1.242793293,0.999959806,-0.074372647,8.316477707,1.705638217,0.307511092
0.969555406,0.756876114,1.32564306,0.999941233,-0.079945822,8.357521509,1.705875647,-0.296046729
0.986304277,0.83794686,1.408490587,0.999905749,-0.085519189,8.398565286,1.705647562,0.285033581
0.99628707,0.920125542,1.491333286,0.999824667,-0.091092375,8.439609087,1.705866826,-0.274446325
0.999436083,1.002848451,1.574162113,0.999570907,-0.096665732,8.480652865,1.705655919,0.264262593
0.995733308,1.085548549,1.656917833,0.998059937,-0.102238926,8.521696665,1.70585888,-0.254462565
0.986391587,1.167843913,1.710736248,0.301056614,-0.107812275,8.562740444,1.705663497,0.245028456
0.974755618,1.249876602,1.712667444,-0.254439672,-0.113385476,8.603784243,1.705851634,-0.235944238
0.96310892,1.331907774,1.71099781,0.214136552,-0.11895882,8.644828023,1.705670439,0.227195204
0.951471959,1.413940334,1.712430037,-0.17956418,-0.124532026,8.685871821,1.705844971,-0.21876789
0.939826333,1.49597167,1.71120902,0.150090183,-0.130105364,8.726915602,1.70567684,0.210649672
0.928188307,1.578004089,1.712244751,-0.12508879,-0.135678576,8.7679594,1.705838812,-0.202828838
0.916543682,1.660035574,1.7113699,0.103970874,-0.141251909,8.809003181,1.705682768,0.195294225
0.904904747,1.74206787,1.712106014,-0.086201913,-0.146825125,8.850046978,1.705833101,-0.18803537
0.893260934,1.824099474,1.711488831,0.071303798,-0.152398454,8.89109076,1.70568827,0.18104219
0.88162128,1.906131671,1.712004598,-0.058853761,-0.157971674,8.932134556,1.705827796,-0.174305157
0.869978096,1.988163367,1.71157489,0.048481098,-0.163544999,8.973178339,1.705693384,0.16781504
0.858337894,2.070195487,1.7119319,-0.039863282,-0.169118223,9.014222135,1.705822864,-0.161563058
0.846695183,2.152227252,1.711636047,0.032721729,-0.174691544,9.055265918,1.705698139,0.15554068
0.835054575,2.234259315,1.711880645,-0.026817406,-0.180264772,9.096309714,1.705818278,-0.149739759
0.823412211,2.316291129,1.711678856,0.021946444,-0.18583809,9.137353497,1.705702562,0.14415237
0.811771309,2.39832315,1.711845001,-0.017935899,-0.19141132,9.178397292,1.705814013,-0.138770922
0.800129192,2.480355,1.711708452,0.014639769,-0.196984635,9.219441076,1.705706674,0.133588033
0.788488082,2.562386992,1.711820489,-0.011935316,-0.202557869,9.260484871,1.705810047,-0.128596617
0.77684614,2.644418866,1.711728705,0.009719756,-0.208131181,9.301528655,1.705710497,0.123789788
0.765204884,2.726450838,1.711803789,-0.007907309,-0.213704417,9.34257245,1.705806361,-0.119160926
0.753563063,2.808482729,1.711742448,0.0064266,-0.219277726,9.383616234,1.705714049,0.114703604
0.741921706,2.890514687,1.7117925,-0.005218407,-0.224850965,9.424660028,1.705802937,-0.110411639
0.730279969,2.97254659,1.711751707,0.004233716,-0.230424272,9.465703813,1.70571735,0.106279036
0.718638543,3.054578537,1.711784918,-0.003432049,-0.235997513,9.506747607,1.705799756,-0.102300019
0.706996863,3.136610449,1.711757907,0.002780048,-0.241570818,9.547791392,1.705720415,0.098468997
0.69535539,3.21864239,1.711779854,-0.002250277,-0.247144062,9.588835186,1.705796802,-0.094780581
0.683713748,3.300674307,1.711762038,0.001820207,-0.252717364,9.629878972,1.70572326,0.091229558
0.672072244,3.382706243,1.711776489,-0.00147137,-0.25829061,9.670922765,1.705794061,-0.087810905
0.660430628,3.464738164,1.711764777,0.001188648,-0.26386391,9.711966551,1.705725901,0.084519764
0.648789103,3.546770097,1.711774262,-0.000959682,-0.269437157,9.753010344,1.705791517,-0.081351456
0.637147504,3.62880202,1.711766586,0.000774385,-0.275010456,9.79405413,1.705728351,0.078301458
0.625505965,3.710833952,1.711772794,-0.00062453,-0.280583705,9.835097922,1.705789157,-0.075365412
0.613864377,3.792865876,1.711767776,0.000503415,-0.286157002,9.876141709,1.705730624,0.072539113
0.602222829,3.874897806,1.711771829,-0.000405589,-0.291730253,9.917185501,1.705786968,-0.069818504
0.590581249,3.956929732,1.711768557,0.000326619,-0.297303548,9.958229288,1.705732732,0.067199674
0.578939694,4.038961661,1.711771197,-0.000262906,-0.302876801,9.99927308,1.705784939,-0.064678854
0.567298119,4.120993588,1.711769069,0.000211531,-0.308450094,10.04031687,1.705734686,0.062252405
0.555656561,4.203025516,1.711770784,-0.000170124,-0.314023348,10.08136066,1.705783057,-0.059916826
0.544014989,4.285057443,1.711769402,0.000136768,-0.31959664,10.12240445,1.705736498,0.057668738
0.532373428,4.367089372,1.711770515,-0.00010991,-0.325169896,10.16344824,1.705781312,-0.055504887
0.520731858,4.449121299,1.711769619,8.83E-05,-0.330743186,10.20449203,1.705738178,0.053422135
0.509090295,4.531153227,1.71177034,-7.09E-05,-0.336316444,10.24553582,1.705779695,-0.051417462
0.497448727,4.613185154,1.71176976,5.69E-05,-0.341889733,10.2865796,1.705739734,0.049487955
0.485807163,4.695217082,1.711770226,-4.57E-05,-0.347462991,10.3276234,1.705778196,-0.047630809
0.474165595,4.77724901,1.711769852,3.66E-05,-0.353036279,10.36866718,1.705741177,0.045843323
0.462524031,4.859280937,1.711770152,-2.94E-05,-0.358609538,10.40971097,1.705776808,-0.044122894
0.450882464,4.941312865,1.711769911,2.36E-05,-0.364182825,10.45075476,1.705742514,0.042467016
0.439240899,5.023344793,1.711770105,-1.89E-05,-0.369756086,10.49179855,1.705775521,-0.040873275
0.427599332,5.10537672,1.711769949,1.51E-05,-0.375329372,10.53284234,1.705743753,0.039339345
0.415957767,5.187408648,1.711770074,-1.21E-05,-0.380902633,10.57388613,1.705774328,-0.037862989
0.4043162,5.269440576,1.711769974,9.71E-06,-0.386475918,10.61492992,1.7057449,0.03644205
0.392674635,5.351472503,1.711770054,-7.78E-06,-0.392049181,10.65597371,1.705773224,-0.035074452
0.381033068,5.433504431,1.71176999,6.22E-06,-0.397622465,10.6970175,1.705745964,0.033758197
0.369391503,5.515536359,1.711770041,-4.98E-06,-0.403195728,10.73806129,1.7057722,-0.032491361
0.357749937,5.597568286,1.71177,3.99E-06,-0.408769011,10.77910508,1.705746949,0.031272091
0.346108371,5.679600214,1.711770033,-3.19E-06,-0.414342275,10.82014887,1.705771252,-0.030098604
0.334466805,5.761632142,1.711770007,2.55E-06,-0.419915558,10.86119266,1.705747861,0.028969182
0.322825239,5.843664069,1.711770028,-2.04E-06,-0.425488823,10.90223645,1.705770374,-0.027882173
0.311183673,5.925695997,1.711770011,1.63E-06,-0.431062104,10.94328024,1.705748707,0.026835984
0.299542107,6.007727925,1.711770025,-1.30E-06,-0.43663537,10.98432403,1.70576956,-0.025829085
0.287900541,6.089759852,1.711770014,1.04E-06,-0.442208651,11.02536782,1.70574949,0.024860001
0.276258975,6.17179178,1.711770022,-8.32E-07,-0.447781917,11.06641161,1.705768806,-0.023927313
0.264617409,6.253823708,1.711770015,6.65E-07,-0.453355198,11.10745539,1.705750215,0.023029653
0.252975843,6.335855635,1.711770021,-5.31E-07,-0.458928464,11.14849918,1.705768108,-0.022165709
0.241334277,6.417887563,1.711770017,4.24E-07,-0.464501744,11.18954297,1.705750888,0.021334213
0.229692712,6.499919491,1.71177002,-3.38E-07,-0.470075011,11.23058676,1.705767461,-0.020533947
0.218051146,6.581951419,1.711770017,2.70E-07,-0.475648291,11.27163055,1.70575151,0.019763739
0.20640958,6.663983346,1.71177002,-2.16E-07,-0.481221558,11.31267434,1.705766862,-0.019022461
0.194768014,6.746015274,1.711770018,1.72E-07,-0.486794838,11.35371813,1.705752087,0.018309025
0.183126448,6.828047202,1.711770019,-1.37E-07,-0.492368106,11.39476192,1.705766307,-0.017622386
0.171484882,6.910079129,1.711770018,1.10E-07,-0.497941384,11.43580571,1.705752621,0.016961539
0.159843316,6.992111057,1.711770019,-8.74E-08,-0.503514653,11.4768495,1.705765793,-0.016325515
0.14820175,7.074142985,1.711770018,6.97E-08,-0.509087931,11.51789329,1.705753116,0.015713381
0.136560184,7.156174912,1.711770019,-5.56E-08,-0.5146612,11.55893708,1.705765317,-0.015124241
0.124918618,7.23820684,1.711770018,4.43E-08,-0.520234478,11.59998087,1.705753574,0.014557232
0.113277052,7.320238768,1.711770019,-3.53E-08,-0.525807747,11.64102466,1.705764876,-0.014011522
